USERID,gender,date,noMeals,mealNo,Time,mealType,Where,noPeople,Who,Who2,Who3,AmoFo,Mood,Stress,Serving Weight Grams,Calories,Fat (g),Saturated Fat (g),Sodium (mg),Total Carbohydrates (g),Fiber (g),Sugars (g),Protein (g),Vitamin A (%DV)
26,2,4/11/2022,5,m1,11:00:00 AM,1,1,0,0,0,0,1,3,1,28,117.04,4.6396,1.6971,70.28,19.656,1.064,8.0976,1.582,0
26,2,4/11/2022,5,m2,12:00:00 PM,2,3,0,0,0,0,1,3,1,2.5,5,0,0,0,2,0,0,0,0
26,2,4/11/2022,5,m3,2:00:00 PM,3,1,0,0,0,0,2,3,3,492.73,608.4613,26.5938,12.7483,2028.88,59.3258,3.0836,16.2078,35.0384,12
26,2,4/11/2022,5,m4,6:00:00 PM,5,8,2,3,0,0,3,5,2,693,570.09,5.9369,1.5199,135.54,83.1373,5.247,28.3938,45.8817,26.5
26,2,4/11/2022,5,m5,10:15:00 PM,6,1,0,0,0,0,1,3,0,237.33,2.3733,0,0.0048,0,0.712,0,0,0,0
26,2,4/12/2022,3,m1,10:00:00 AM,1,1,0,0,0,0,2,3,1,503.5,286.35,6.1466,0.9155,19.78,51.9646,4.6444,21.9176,7.0197,0.6
26,2,4/12/2022,3,m2,3:00:00 PM,4,1,0,0,0,0,1,3,3,265.33,119.4133,4.6396,1.7019,70.28,20.368,1.064,8.0976,1.582,0
26,2,4/12/2022,3,m3,6:45:00 PM,5,2,0,0,0,0,1,3,4,577.8,1856.576,77.7175,28.1325,3188.38,179.6425,16.6904,46.0009,111.2481,28.2
26,2,4/13/2022,4,m1,12:30:00 PM,1,2,0,0,0,0,1,3,4,0,120,0,0,140,28,0,28,0,0
26,2,4/13/2022,4,m2,3:30:00 PM,4,2,0,0,0,0,1,3,2,275,815.6446,29.9671,8.4689,1259.937,114.8782,6.7815,42.2872,24.5008,26.7
26,2,4/13/2022,4,m4,11:00:00 PM,5,1,0,0,0,0,3,4,1,503.5,286.35,6.1466,0.9155,19.78,51.9646,4.6444,21.9176,7.0197,0.6
26,2,4/14/2022,4,m1,11:45:00 AM,1,3,0,0,0,0,1,3,2,28,117.04,4.6396,1.6971,70.28,19.656,1.064,8.0976,1.582,0
26,2,4/14/2022,4,m2,3:00:00 PM,3,1,0,0,0,0,1,3,2,227.4,489.048,21.9542,11.0464,1958.6,38.9578,2.0196,8.1102,33.4564,12
26,2,4/14/2022,4,m3,7:15:00 PM,4,10,0,0,0,0,1,5,0,258,153.8,3.1898,0.5527,107.12,32.0294,1.1,24.6506,1.1629,0
26,2,4/14/2022,4,m4,10:00:00 PM,5,2,0,0,0,0,3,5,1,524.8,1137.786,58.8937,23.9295,1151.25,70.1577,8.2444,10.6499,79.8409,28
26,2,4/15/2022,3,m1,5:00:00 PM,3,2,0,0,0,0,1,4,1,707.14,1401.44,70.3284,25.4571,2762.92,117.3176,8.1235,6.2748,73.7358,24.3
26,2,4/15/2022,3,m2,7:00:00 PM,4,3,0,0,0,0,1,3,1,0,120,0,0,140,28,0,28,0,0
26,2,4/15/2022,3,m3,11:00:00 PM,5,4,0,0,0,0,3,4,0,265,777.91,38.0999,11.6571,1141.13,82.8186,6.563,7.2457,25.9897,0
26,2,4/16/2022,4,m1,11:30:00 AM,1,1,0,0,0,0,1,3,0,170,168.3,1.955,1.2614,90.1,31.688,0,31.688,6.766,1.4
26,2,4/16/2022,4,m2,2:00:00 PM,3,1,0,0,0,0,2,3,1,680.4,1080.876,38.8238,18.1565,1295.384,136.3788,1.3632,94.7424,48.1434,8.1
26,2,4/16/2022,4,m3,5:00:00 PM,4,10,0,0,0,0,1,4,2,0,55,0,0,5,14,0.5,13.5,0.5,0
26,2,4/16/2022,4,m4,10:30:00 PM,5,1,1,1,0,0,3,2,2,510,1356.6,49.419,22.7715,3049.8,169.983,11.73,18.258,58.089,37
26,2,4/17/2022,4,m1,11:00:00 AM,2,1,0,0,0,0,1,4,0,78,300,5,3,20,64,1,52,1,0
26,2,4/17/2022,4,m2,2:00:00 PM,3,1,1,1,0,0,1,4,1,170,452.2,16.473,7.5905,1016.6,56.661,3.91,6.086,19.363,12
26,2,4/17/2022,4,m3,6:00:00 PM,4,10,0,0,0,0,1,4,1,238.15,4.8702,0.0568,0.0185,0.8371,1.3607,0.3366,0.0176,0.0601,0
26,2,4/17/2022,4,m4,9:00:00 PM,5,1,0,0,0,0,3,4,0,390,608.15,21.4735,7.123,1725.55,83.4225,9.15,9.4985,21.34,23.9
26,2,4/18/2022,2,m1,5:30:00 PM,4,3,0,0,0,0,1,3,4,28,237.04,4.6396,1.6971,210.28,47.656,1.064,36.0976,1.582,0
26,2,4/18/2022,2,m2,9:00:00 PM,5,3,0,0,0,0,3,3,2,227.4,489.048,21.9542,11.0464,1958.6,38.9578,2.0196,8.1102,33.4564,12
26,2,4/19/2022,2,m1,2:00:00 PM,3,2,0,0,0,0,2,4,1,250,403.22,11.7951,3.2915,62,42.6874,7.798,0.3147,30.1107,10.1
26,2,4/19/2022,2,m2,6:10:00 PM,5,2,0,0,0,0,1,5,0,222.33,1373.107,50.1457,15.5231,707.3933,157.6296,1.558,0.7622,65.2007,0
26,2,4/20/2022,3,m1,11:15:00 AM,1,3,0,0,0,0,1,3,1,503.5,286.35,6.1466,0.9155,19.78,51.9646,4.6444,21.9176,7.0197,0.6
26,2,4/20/2022,3,m2,4:40:00 PM,3,2,0,0,0,0,2,3,2,289,333.45,11.6807,3.2519,62.39,32.1468,4.316,4.577,24.8536,26
26,2,4/20/2022,3,m3,9:00:00 PM,6,3,0,0,0,0,1,3,3,28.35,2.0725,0,0,7.772,0,0,0,0,0
26,2,4/21/2022,1,m1,8:30:00 PM,5,2,0,0,0,0,1,4,1,852.77,1054.652,51.6867,26.8219,1846.948,70.941,8.7566,13.6641,77.2042,73.2
26,2,4/22/2022,2,m1,12:00:00 PM,1,2,1,3,0,0,3,5,0,255.52,375.4916,26.0867,6.2964,556.8113,11.4553,0.7763,8.2579,23.1095,25.2
26,2,4/22/2022,2,m2,7:00:00 PM,5,5,1,1,0,0,1,5,0,35,910,25,11,2830,128,9,14,45,0
26,2,4/23/2022,2,m1,3:30:00 PM,3,1,1,1,0,0,2,4,0,439,584.1142,27.0716,7.9601,1569.694,53.4844,5.7633,10.6121,31.1454,168.5
26,2,4/23/2022,2,m2,9:30:00 PM,5,1,0,0,0,0,3,4,1,236.5,955.885,25,11,2722.57,144.343,8,44.5086,42,0
26,2,4/24/2022,2,m1,1:00:00 PM,1,1,0,0,0,0,2,3,1,385.33,388.5067,12.1527,3.3576,249.12,73.6083,4.9067,50.7551,2.7521,0.4
26,2,4/24/2022,2,m2,6:00:00 PM,3,1,0,0,0,0,1,4,1,348,418.44,30.8784,13.1252,1204.08,19.6152,4.752,12.9624,15.4212,33
26,2,4/25/2022,3,m1,1:30:00 PM,1,1,0,0,0,0,1,3,1,124.5,46.065,0.0374,0.0037,6.225,11.9147,0.8715,11.0432,0.7719,21
26,2,4/25/2022,3,m2,3:39:00 PM,3,1,0,0,0,0,2,3,4,322.9,439.3828,33.4862,15.8492,878.3484,9.3746,2.1868,5.6832,26.4064,49
26,2,4/25/2022,3,m3,11:00:00 PM,5,2,1,1,0,0,1,5,0,413,1009.46,33.0183,9.973,1396.55,142.2016,11.155,10.4361,37.8307,177.3
26,2,4/26/2022,3,m1,11:00:00 AM,1,3,0,0,0,0,1,3,1,28,117.04,4.6396,1.6971,70.28,19.656,1.064,8.0976,1.582,0
26,2,4/26/2022,3,m2,12:15:00 PM,3,10,1,3,0,0,2,3,3,0,440,17,4,1400,41,1,6,29,2
26,2,4/26/2022,3,m3,6:30:00 PM,5,2,0,0,0,0,1,4,1,953,1554.46,72.5071,20.0018,1737.56,123.249,13.077,12.2546,99.5053,57
26,2,4/27/2022,2,m1,4:40:00 PM,4,3,0,0,0,0,1,4,1,250.4,420.3821,12.4847,4.7792,606.3864,60.156,1,13.9914,16.0588,0.9
26,2,4/27/2022,2,m2,11:11:00 PM,5,2,0,0,0,0,3,3,1,594.52,1402.904,75.7934,22.7632,2332.714,119.7211,10.9036,11.7597,60.1133,20.1
26,2,4/28/2022,2,m1,5:00:00 PM,4,1,0,0,0,0,1,4,3,363.4,310.3821,11.4847,2.7792,1226.386,24.156,0,12.9914,28.0588,0.9
26,2,4/28/2022,2,m2,11:00:00 PM,5,1,0,0,0,0,3,3,1,496,119.04,3.7696,0.9474,1661.6,14.7312,2.48,0,5.7536,20
26,2,4/29/2022,2,m1,4:00:00 PM,5,1,0,0,0,0,3,3,1,34,160,7,2,135,25,1,14,1,0
26,2,4/29/2022,2,m2,7:30:00 PM,4,1,0,0,0,0,2,3,0,510,523.56,10,2.0071,2060,95.068,4,8,12,0
26,2,4/30/2022,2,m1,5:00:00 PM,4,8,0,0,0,0,2,3,0,318.25,649.9425,25.203,9.7862,1140.785,86.8925,3.91,21.3403,21.223,17
26,2,4/30/2022,2,m2,7:30:00 PM,5,1,2,1,0,0,3,4,0,344.25,598.0825,26.555,10.518,812.285,55.4447,0,15.2543,34.2842,2
26,2,5/1/2022,1,m1,4:15:00 PM,5,1,0,0,0,0,3,3,1,525.36,890.9869,37.2611,15.1245,165.0428,65.2357,0.8542,20.4444,69.6209,0
26,2,5/2/2022,3,m1,1:00:00 PM,1,1,0,0,0,0,1,3,1,242.75,104.0075,0.0374,0.0037,27.51,27.0862,0.8715,26.2975,0.7719,21
26,2,5/2/2022,3,m2,2:00:00 PM,3,1,0,0,0,0,2,4,0,371.9,658.0259,32.8685,10.6943,1335.079,47.1763,2.6243,6.0565,42.8827,27
26,2,5/2/2022,3,m3,9:40:00 PM,5,2,0,0,0,0,1,5,1,741.61,1438.898,60.1454,20.1385,3741.634,151.7612,16.8057,15.9984,72.5742,38.5
26,2,5/3/2022,2,m1,3:00:00 PM,4,1,0,0,0,0,1,3,1,250.4,60.3821,0.4847,0.2792,16.3864,13.156,0,11.9914,1.0588,0.9
26,2,5/3/2022,2,m2,7:00:00 PM,5,2,0,0,0,0,1,4,1,1114.67,1844.84,67.7441,18.9253,1975.731,202.0126,30.3125,21.145,105.9099,34.3
26,2,5/4/2022,2,m1,6:30:00 PM,3,6,0,0,0,0,2,4,0,672,1552.51,68.2761,26.1523,1970.95,189.2576,8.922,87.2074,48.9946,14.6
26,2,5/4/2022,2,m2,11:00:00 PM,5,2,0,0,0,0,3,4,0,111,313.02,13.2201,5.6521,760.35,35.4978,2.553,3.6186,13.0314,8.1
27,2,4/14/2022,5,m3,3:15:00 AM,3,3,1,2,0,0,1,5,0,315,330.75,17.7534,7.3781,251.22,37.3854,1.638,17.745,5.0736,0.4
27,2,4/14/2022,5,m2,7:30:00 AM,2,8,0,0,0,0,1,4,3,67,272.02,14.07,7.8115,312.89,30.686,1.742,7.5442,5.494,10
27,2,4/14/2022,5,m1,9:45:00 AM,1,3,6,6,0,0,1,5,1,0,610,27,12.5,1840,57,5,9,30,0
27,2,4/14/2022,5,m5,6:30:00 PM,5,1,2,0,0,0,1,3,0,30,147.6,7.416,2.4273,93.3,19.608,0.6,9.87,1.53,0
27,2,4/14/2022,5,m4,8:09:00 PM,4,1,0,0,0,0,2,2,4,705.68,683.6252,26.7063,10.2521,509.6914,89.253,1.3724,42.142,23.8403,19.4
27,2,4/15/2022,3,m1,12:10:00 AM,2,1,0,0,0,0,3,5,5,444,745.5598,26.5457,10.7859,1281.558,92.3684,0.6376,33.2091,33.1121,1.7
27,2,4/15/2022,3,m2,3:15:00 PM,3,10,5,2,3,0,2,5,6,151,405.53,20.0658,10.2493,135.05,49.4093,4.024,20.2703,10.8299,7.1
27,2,4/15/2022,3,m3,8:20:00 PM,5,1,3,2,0,0,1,3,0,1337.53,1948.062,87.5631,20.2216,2981.946,149.1425,10.2564,75.6571,148.8512,77.1
27,2,4/16/2022,3,m1,11:15:00 AM,2,8,0,0,0,0,3,3,6,144,847.6,35.416,10.9273,863.3,130.608,4.6,80.87,9.53,2
27,2,4/16/2022,3,m2,3:16:00 PM,3,10,9,1,0,0,2,5,2,349.32,488.3794,15.3694,4.7446,390.8625,48.4888,1.6927,2.0055,36.3679,10
27,2,4/16/2022,3,m3,10:17:00 PM,6,1,0,0,0,0,3,1,7,182,94.64,0.3094,0.051,1.82,25.1342,4.368,18.9098,0.4732,2
27,2,4/17/2022,3,m1,2:15:00 PM,3,1,1,1,0,0,1,3,4,730.65,733.0194,16.7374,4.962,457.4625,108.916,4.7167,41.4279,39.1039,10
27,2,4/17/2022,3,m2,4:19:00 PM,4,1,0,0,0,0,3,1,6,403.33,460,17,10.5,215,77,0.5,62,5,4
27,2,4/17/2022,3,m3,9:20:00 PM,5,1,4,2,0,0,2,4,2,1004.2,557.21,13.2201,5.6521,794.19,98.5878,2.553,66.5886,13.0314,8.1
27,2,4/18/2022,3,m1,10:00:00 AM,1,8,0,0,0,0,3,3,4,42,190,7,1,140,29,2,11,3,0
27,2,4/18/2022,3,m2,1:59:00 PM,3,3,1,2,0,0,1,4,7,111,313.02,13.2201,5.6521,760.35,35.4978,2.553,3.6186,13.0314,8.1
27,2,4/18/2022,3,m3,7:10:00 PM,5,3,2,2,3,0,1,1,8,0,910,37,16,930,124,4,81,26,0
27,2,4/19/2022,4,m1,10:00:00 AM,1,3,16,6,0,0,3,3,2,71,213.71,10.011,1.9809,155.49,28.2083,2.84,0.284,2.6483,0
27,2,4/19/2022,4,m2,12:39:00 PM,2,6,2,3,0,0,2,4,1,381.33,774.56,42.0928,22.5646,528.96,94.2768,2,85.6096,11.6112,0
27,2,4/19/2022,4,m3,1:02:00 PM,3,3,0,0,0,0,1,2,3,28,390,19,6,335,48,1.5,28,7,0
27,2,4/19/2022,4,m4,10:03:00 PM,6,1,0,0,0,0,3,1,7,503.68,705.05,30.3362,7.7286,532.7545,97.6209,1,74.292,14.2852,3.8
27,2,4/20/2022,4,m1,8:11:00 AM,1,8,0,0,0,0,1,2,3,42,190,7,1,140,29,2,11,3,0
27,2,4/20/2022,4,m2,11:40:00 AM,3,6,0,0,0,0,1,3,6,0,600,34,11,1400,47,4,6,30,0
27,2,4/20/2022,4,m3,3:35:00 PM,4,6,1,2,0,0,1,5,0,79,210.72,1.8834,0.4517,300.94,42.9239,2.53,14.184,6.2491,0
27,2,4/20/2022,4,m4,5:36:00 PM,5,1,0,0,0,0,3,3,1,409,944.72,40.5456,14.9236,850.24,114.3328,2.364,78.0768,28.2832,0.3
27,2,4/21/2022,3,m1,10:01:00 AM,2,8,0,0,0,0,1,4,2,42,470,18,7,280,64,2,44,13,10
27,2,4/21/2022,3,m2,1:32:00 PM,3,3,1,2,0,0,2,5,1,267,920.7428,30.92,7.6056,782,142.7772,5.76,79.9645,18.0285,2.6
27,2,4/21/2022,3,m3,8:30:00 PM,5,8,1,2,0,0,3,4,1,575.8,278.2155,0.5981,0.3733,19.0046,67.5564,0.4515,22.4743,1.1612,1.2
27,2,4/22/2022,2,m1,1:35:00 PM,3,6,1,1,0,0,1,4,4,150,507.6484,22.2585,8.0656,731.6125,57.2523,1.7357,43.7475,20.5532,7.4
27,2,4/22/2022,2,m2,9:31:00 PM,6,1,0,0,0,0,1,4,0,118.91,1004.546,44.7273,20.8182,969.0909,140.5455,2.8182,90,15.6364,0
27,2,4/23/2022,3,m3,11:20:00 AM,5,1,0,0,0,0,1,5,0,423.5,910,58.5,15.8,1290,56.5,5,7,39,0
27,2,4/23/2022,3,m1,11:44:00 AM,1,1,0,0,0,0,1,5,1,273,1030,40,6,1180,145,5,77,28,0
27,2,4/23/2022,3,m2,3:12:00 PM,2,1,0,0,0,0,3,0,5,0,220,13,3.5,250,25,2,0,3,0
27,2,4/24/2022,2,m1,2:22:00 PM,3,5,2,1,0,0,2,5,0,283.5,583.7615,28.6591,7.543,519.776,32.8034,2.7522,1.6201,47.619,44.9
27,2,4/24/2022,2,m2,6:36:00 PM,6,1,0,0,0,0,1,4,1,502.33,841.65,36.272,14.3656,524.51,126.2624,3.057,91.777,8.3102,0.6
27,2,4/25/2022,4,m1,9:15:00 AM,1,8,0,0,0,0,1,3,2,155,330,13,4.5,190,48,2,26,7,2
27,2,4/25/2022,4,m3,12:44:00 PM,2,8,0,0,0,0,1,5,1,417,313.84,4.956,0.5662,1284.56,31.276,3.736,14.6412,39.0976,78
27,2,4/25/2022,4,m2,1:13:00 PM,3,3,1,2,0,0,1,4,3,70,300,10,3,130,46,4,16,4,0
27,2,4/25/2022,4,m4,6:32:00 PM,4,1,0,0,0,0,1,4,0,399.33,281.52,6.108,3.5054,85.36,62.7648,1.72,57.7604,0.7412,0.1
27,2,4/26/2022,4,m1,10:15:00 AM,1,8,0,0,0,0,1,4,3,155,330,13,4.5,190,48,2,26,7,2
27,2,4/26/2022,4,m2,12:10:00 PM,2,3,1,2,0,0,1,2,6,509.86,570.2876,16.7348,2.3569,110.7298,55.7882,2.8684,3.1531,46.6227,16
27,2,4/26/2022,4,m3,2:46:00 PM,3,3,1,2,0,0,1,4,6,293,695.96,21.3791,9.0625,272.23,111.7963,9.352,72.1697,14.5798,12.4
27,2,4/26/2022,4,m4,7:48:00 PM,5,1,3,1,0,0,1,4,3,18,80,7,3,340,0,0,0,4,0
27,2,4/27/2022,3,m1,10:00:00 AM,1,8,0,0,0,0,1,3,4,155,330,13,4.5,190,48,2,26,7,2
27,2,4/27/2022,3,m2,11:46:00 AM,2,8,0,0,0,0,1,5,0,421.25,1632.5,62.125,22,1746.25,228.25,5.5,176,53.5,0
27,2,4/27/2022,3,m3,1:25:00 PM,3,4,1,2,0,0,2,2,8,75,323.3333,13,6.1667,118.3333,51,3.3333,30.6667,2.6667,0
27,2,4/28/2022,2,m1,8:17:00 PM,4,8,1,2,0,0,1,4,2,555.6,1161.455,67.8636,25.4755,1228.238,119.3249,8.2724,64.0879,22.4789,326.7
27,2,4/28/2022,2,m2,10:13:00 PM,5,1,2,2,0,0,2,4,3,387.33,280,9,6,485,43,0,39,8,0
27,2,4/29/2022,2,m1,2:46:00 PM,3,1,0,0,0,0,1,4,8,555.33,766.04,26.4402,11.3042,1565.7,109.9956,5.106,46.2372,26.0628,16
27,2,4/29/2022,2,m2,9:10:00 PM,5,1,3,1,0,0,1,3,5,474.04,645.2253,35.4658,11.4468,367.0028,49.9836,2.8184,32.2918,33.3456,13
27,2,4/30/2022,4,m1,10:15:00 AM,1,1,1,1,0,0,1,4,3,133.71,208.3113,7.4154,3.5702,508.9976,29.0729,6.8339,0.6504,7.6305,5.4
27,2,4/30/2022,4,m4,12:47:00 PM,2,8,0,0,0,0,1,3,4,0,675,28.5,18,420,99,3,90,10.5,23
27,2,4/30/2022,4,m2,2:44:00 PM,4,8,0,0,0,0,2,2,6,85,368.3332,17,9.91678,113.3332,59.5,2.83322,48.16678,1.41678,0
27,2,4/30/2022,4,m3,10:19:00 PM,5,10,9,2,0,0,2,4,3,542.1,1173.456,27.1605,7.8684,1937.36,178.2073,16.5135,64.5879,64.5358,21.5
27,2,5/1/2022,2,m1,2:43:00 PM,3,1,0,0,0,0,1,2,3,600.75,556.6226,14.8308,7.1404,1062.995,97.1458,13.6678,40.3008,15.261,11
27,2,5/1/2022,2,m2,11:20:00 PM,6,1,0,0,0,0,2,3,4,568.83,938.9286,7.5,4.375,95,220.8214,1.25,187.5357,7.6964,0
27,2,5/2/2022,3,m1,10:12:00 AM,2,8,0,0,0,0,1,4,3,76,340,14,6,300,52,2,26,2,0
27,2,5/2/2022,3,m2,3:48:00 PM,3,3,1,2,0,0,3,4,5,96.62,606.8881,29.8125,10.2003,961.3713,73.4782,4.6984,19.8245,11.7719,6.2
27,2,5/2/2022,3,m3,8:47:00 PM,5,3,16,13,0,0,3,2,6,581.33,579.3089,17.7854,4.0824,659.1432,82.505,0.4852,39.4536,24.1073,12.7
27,2,5/3/2022,4,m1,9:49:00 AM,1,8,0,0,0,0,1,4,2,233,1221.09,54.8,22.9155,921.75,158.9376,5.401,106.337,26.2398,0.9
27,2,5/3/2022,4,m3,12:00:00 PM,2,3,0,0,0,0,1,4,6,310.5,528.2739,24.5508,8.249101,676.7021,48.6432,0.577,3.1391,26.1782,17.5
27,2,5/3/2022,4,m2,1:38:00 PM,3,3,16,5,0,0,1,4,8,0,70,3,0,55,10,0.5,6,0.5,0
27,2,5/3/2022,4,m4,11:34:00 PM,5,1,0,0,0,0,1,3,7,108,674.16,4.3416,3.888,948.48,128.988,0.864,73.0224,28.9896,60
27,2,5/4/2022,2,m1,12:27:00 PM,3,1,1,2,0,0,1,5,3,672.16,674.9322,24.616,8.2585,732.1382,89.0462,1.1295,42.7497,26.5895,58.5
27,2,5/4/2022,2,m2,9:32:00 PM,6,8,0,0,0,0,1,5,5,223.14,496.8036,21.8562,11.3739,83.6787,71.5515,6.783,48.8898,8.2686,4.2
27,2,5/5/2022,3,m1,1:04:00 PM,2,3,3,2,3,0,3,4,3,15.33,63.3333,0.6667,0.6667,5,14,0,11.3333,0,0
27,2,5/5/2022,3,m2,1:53:00 PM,3,3,9,2,3,0,3,4,2,527,1033.407,67.9149,10.6275,905.529,92.33,3.132,40.372,16.1679,5.5
27,2,5/5/2022,3,m3,4:43:00 PM,4,3,6,2,3,0,1,2,3,51,105.06,4.9725,2.1191,285.6,10.3173,1.479,0.8007,4.7175,1.6
27,2,5/6/2022,2,m1,2:03:00 PM,3,1,0,0,0,0,1,3,3,144,818.88,5.7888,5.184,1139.64,159.984,1.152,85.3632,30.6528,80
27,2,5/6/2022,2,m2,8:42:00 PM,5,1,9,1,0,0,1,4,0,271,738.62,28.7241,12.7962,1717.15,88.8258,6.233,9.3466,31.2554,19.1
27,2,5/7/2022,1,m1,10:34:00 PM,5,10,0,0,0,0,2,4,0,1258.54,929.9108,32.7881,10.3426,742.7014,106.4751,5.7633,50.2438,54.4605,37
27,2,5/8/2022,1,m1,2:30:00 PM,3,5,3,1,0,0,2,5,2,970.71,2665.74,143.927,43.037,5739.72,270.8058,12.618,76.5304,76.309,0
27,2,5/9/2022,3,m1,9:58:00 AM,1,8,0,0,0,0,3,3,4,35,150,5,1.5,65,23,2,8,2,0
27,2,5/9/2022,3,m2,1:23:00 PM,3,6,0,0,0,0,1,3,4,162,650,34,10,930,63,1,34,27,0
27,2,5/9/2022,3,m3,5:39:00 PM,4,3,0,0,0,0,1,2,6,127.5,540,18,4,445,86,3.5,31,8,25
27,2,5/10/2022,2,m1,10:36:00 AM,1,10,0,0,0,0,1,4,5,137,630,22,10.5,835,86,3,46,21,0
27,2,5/10/2022,2,m2,4:35:00 PM,3,6,0,0,0,0,1,4,4,0,660,26.5,2.5,1260,69,5,4,35,0
27,2,5/11/2022,3,m1,9:23:00 AM,1,8,0,0,0,0,1,5,7,102,480,17,9,770,63,1,38,19,0
27,2,5/11/2022,3,m3,3:06:00 PM,4,1,0,0,0,0,3,2,5,0,710,30,10,1670,88,9,7,25,0
27,2,5/11/2022,3,m2,4:37:00 PM,3,6,1,2,0,0,1,1,8,64,60,0.5,0,30,12,0,9,2,8
28,2,4/10/2022,5,m1,8:20:00 AM,1,10,0,0,0,0,1,4,2,0,360,14,6,700,39,5,5,19,0
28,2,4/10/2022,5,m2,11:09:00 AM,2,3,0,0,0,0,3,4,4,52.7,36.52,1.608,1.0054,135.36,3.7648,0.72,2.7604,2.2412,6.8
28,2,4/10/2022,5,m3,2:32:00 PM,3,1,0,0,0,0,2,3,5,856,535,2.2888,0.4756,381.16,109.2672,14.224,2.48,24.5384,1887
28,2,4/10/2022,5,m4,3:33:00 PM,5,1,0,0,0,0,2,2,6,161.67,421.6667,24.5158,8.184999,125.5833,12.0708,0.5,11,35.9433,28
28,2,4/10/2022,5,m5,9:34:00 PM,5,1,0,0,0,0,1,5,4,535.8,373.5872,24.5517,6.191,345.1592,33.9033,15.3722,10.8503,14.9896,833.9
28,2,4/11/2022,4,m1,7:30:00 AM,1,3,0,0,0,0,1,4,4,757.68,781.9636,33.4196,18.736,1104.819,85.9293,5,33.3236,36.0513,39.8
28,2,4/11/2022,4,m2,12:15:00 PM,3,2,0,0,0,0,3,4,4,425.2,266.9472,11.8919,3.2234,185.6572,16.8881,6.634,7.3312,25.3044,845
28,2,4/11/2022,4,m3,5:00:00 PM,4,3,0,0,0,0,3,3,5,0,150,0,0,370,30,1,1,5,0
28,2,4/11/2022,4,m4,8:30:00 PM,5,1,0,0,0,0,3,5,3,407,179.9472,6.7824,4.1124,665.3072,20.8456,6.634,11.3312,12.9384,855
28,2,4/12/2022,3,m1,7:30:00 AM,1,3,0,0,0,0,1,5,2,757.68,781.9636,33.4196,18.736,1104.819,85.9293,5,33.3236,36.0513,39.8
28,2,4/12/2022,3,m2,11:45:00 AM,3,2,9,7,0,0,2,4,4,28,700,34,5,865,76,5,12,26,0
28,2,4/12/2022,3,m3,1:00:00 PM,4,3,0,0,0,0,2,2,5,41.12,476.7149,11.6849,7.7341,677.6635,79.4402,3.82,20.4165,14.4602,1.8
28,2,4/13/2022,4,m1,7:30:00 AM,1,3,0,0,0,0,1,5,3,517.84,616.4468,23.7348,12.368,974.6844,74.1517,5,30.8468,27.9137,19.8
28,2,4/13/2022,4,m2,11:00:00 AM,2,6,0,0,0,0,3,4,1,52.7,36.52,1.608,1.0054,135.36,3.7648,0.72,2.7604,2.2412,6.8
28,2,4/13/2022,4,m3,12:00:00 PM,3,2,0,0,0,0,3,4,2,1032,414.68,13.5388,3.5126,691.76,38.563,22.258,6.0931,47.7352,3161
28,2,4/13/2022,4,m4,9:00:00 PM,5,1,0,0,0,0,2,3,5,660.6,317.16,19.084,2.7962,386.442,30.5372,21.0402,3.118,18.45,1892.9
28,2,4/14/2022,4,m1,7:30:00 AM,1,3,0,0,0,0,1,4,4,0,360,14,6,700,39,5,5,19,0
28,2,4/14/2022,4,m2,11:45:00 AM,3,2,1,3,0,0,3,3,5,672,331.88,12.6028,3.3578,439.76,25.063,13.618,4.5451,37.0432,1904
28,2,4/14/2022,4,m3,5:00:00 PM,4,10,0,0,0,0,2,4,6,435.2,219.3596,11.4216,6.5442,161.4195,18.114,0,17.4994,11.0219,19
28,2,4/14/2022,4,m4,7:30:00 PM,5,10,0,0,0,0,3,5,4,99,380,22,13,240,39,4,11,7,0
28,2,4/15/2022,4,m1,8:00:00 AM,1,6,0,0,0,0,1,5,2,0,360,14,6,700,39,5,5,19,0
28,2,4/15/2022,4,m2,12:30:00 PM,3,2,0,0,0,0,2,4,3,783.5,620.1619,29.8224,8.4987,668.04,45.3614,15.0126,8.8657,50.2726,1905.5
28,2,4/15/2022,4,m3,5:00:00 PM,4,10,0,0,0,0,1,5,2,683.5,808.272,38.2643,6.1427,867.1591,77.5518,20.0521,3.2365,46.9169,1897.6
28,2,4/15/2022,4,m4,9:30:00 PM,5,10,1,1,0,0,2,1,6,435.2,219.3596,11.4216,6.5442,161.4195,18.114,0,17.4994,11.0219,19
28,2,4/16/2022,3,m1,8:20:00 AM,1,6,0,0,0,0,1,5,1,0,360,14,6,700,39,5,5,19,0
28,2,4/16/2022,3,m2,1:00:00 PM,3,2,0,0,0,0,1,4,3,711.5,391.645,12.626,3.3726,447,38.5873,14.863,3.3427,38.5665,1904.3
28,2,4/16/2022,3,m3,8:30:00 PM,5,1,0,0,0,0,2,5,2,700.5,378.69,15.5106,2.9674,448.645,25.0205,13.618,4.5451,41.7607,1895.7
28,2,4/18/2022,3,m1,7:00:00 AM,1,3,0,0,0,0,1,4,3,0,360,14,6,700,39,5,5,19,0
28,2,4/18/2022,3,m2,12:00:00 PM,3,2,0,0,0,0,1,3,2,1336,998.6615,31.8855,9.1739,1001.56,134.0574,23.1133,13.233,54.7406,3146.1
